id;nhogar;miembro;comuna;dominio;edad;sexo;parentes_2;p5_2;p6_a;p6_b;estado;categori;t13;t14;t18;t28;t29;t29a;t30;sem_hs;t33;t34;t35;t37_cod_2;t37_coda_2;t38;t39;t40;t41_cod_2;t47;t48;t51_bis;i1;i4;i6_3;i10;i11;codioph;ioph_2;codioph_neto;ioph_neto_2;codios;ios_2;codioa;ioa_2;codlab;inglab_2;codi3_1x;i3_1x_2;codi3_2x;i3_2x_2;codi3_8x;i3_8x_2;codi3_est;i3_est_2;codi3_otr;i3_otr_2;codnolab;ingnolab_2;coding;ingtot_2;codi_tot;itfb_2;ipcfb_2;e2;e4;e6;e8;e12;e13;e14;edad_30;nivel;aesc;m1;m1_2;m2_anio;m3_anio;tipcob2_2;sn1_1;sn1_7;sn1_2;sn1_3;sn1_4;sn1_5;s2;sn2;sn2_cant;sn4;sn5;sn16;s28;s29;fexp
40;1;1;7;4;20;2;1;2;95;95;1;3;0;0;0;0;0;0;1;40.00;2;0;2;9700;9;0;0;0;57314;0;0;3;1;0;2;0;0;9;10000;9;10000;0;0;2;0;9;10000;2;0;2;0;2;0;2;0;2;0;2;0;9;10000;9;22000;11000;2;0;0;0;3;1;0;20;3;7;5;5;2017;2017;1;2;2;2;2;2;2;6;2;0;0;0;1;2;0;267
40;1;2;7;4;26;1;2;2;0;0;1;2;0;0;0;0;0;0;1;48.00;2;0;2;8600;7;2;5;1;34123;2;0;0;0;0;0;2;0;9;12000;9;12000;0;0;2;0;9;12000;2;0;2;0;2;0;2;0;2;0;2;0;9;12000;9;22000;11000;2;0;0;0;3;1;0;26;3;7;5;5;2011;2011;1;2;2;2;2;2;2;6;2;0;0;0;1;0;0;267
41;1;1;7;4;20;2;1;1;95;95;1;3;0;0;0;0;0;0;2;19.00;2;0;2;9700;9;0;0;0;57314;0;0;3;1;0;2;0;0;1;2560;1;2560;1;1200;2;0;1;3760;2;0;2;0;2;0;2;0;2;0;2;0;1;3760;1;10760;3587;2;0;0;0;7;1;0;20;5;12;1;1;0;1;2;1;2;2;2;2;2;1;1;3;3;5;1;1;1;234
41;1;2;7;4;21;1;2;1;95;95;1;3;0;0;0;0;0;0;1;24.00;1;1;2;9409;8;2;2;2;56314;0;0;1;1;0;2;0;0;1;7000;1;7000;0;0;2;0;1;7000;2;0;2;0;2;0;2;0;2;0;2;0;1;7000;1;10760;3587;2;0;0;0;7;2;1;20;4;8;2;2;0;1998;2;1;2;2;2;2;2;1;1;1;3;5;1;0;0;234
41;1;3;7;4;2;2;3;0;2;1;3;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10760;3587;3;0;0;0;0;0;0;1;8;0;1;1;0;1;2;1;2;2;2;2;2;1;1;1;3;5;2;0;0;234
42;1;1;6;4;20;2;1;1;95;95;1;3;0;0;0;0;0;0;1;60.00;1;1;2;3200;1;2;2;4;80323;0;0;3;1;0;2;0;0;1;14000;1;14000;0;0;2;0;1;14000;2;0;2;0;2;0;2;0;2;0;2;0;1;14000;1;28000;14000;2;0;0;0;7;2;3;19;4;10;5;5;2014;2014;1;2;2;2;2;2;2;1;1;1;1;6;4;2;0;279
42;1;2;6;4;28;1;2;1;0;0;1;3;0;0;0;0;0;0;1;60.00;2;0;2;3200;1;2;2;4;80323;0;0;3;1;0;2;0;0;1;14000;1;14000;0;0;2;0;1;14000;2;0;2;0;2;0;2;0;2;0;2;0;1;14000;1;28000;14000;2;0;0;0;7;1;0;27;5;12;4;5;2007;2007;1;2;2;2;2;2;2;1;1;1;2;3;3;0;0;279
43;1;1;1;3;20;1;1;3;95;95;1;3;0;0;0;0;0;0;1;48.00;2;0;2;5202;4;2;3;3;72313;0;0;3;1;0;2;0;0;1;28000;1;28000;0;0;2;0;1;28000;2;0;2;0;2;0;2;0;2;0;2;0;1;28000;1;28000;14000;2;0;0;0;7;2;2;20;4;9;5;5;1999;1999;1;2;2;2;2;2;2;2;2;0;3;2;1;0;0;59
43;1;2;1;3;1;2;3;0;1;95;3;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;28000;14000;3;0;0;0;0;0;0;1;8;0;1;1;0;1;1;2;2;2;2;2;2;1;1;2;3;2;1;0;0;59
44;1;1;1;4;20;1;1;1;95;95;1;3;0;0;0;0;0;0;1;48.00;2;0;2;1009;1;2;2;4;80314;0;0;3;1;0;2;0;0;1;13000;1;13000;0;0;2;0;1;13000;2;0;2;0;2;0;2;0;2;0;2;0;1;13000;1;21000;10500;2;0;0;0;7;1;0;20;5;12;1;1;0;1;1;2;2;2;2;2;2;2;2;0;3;2;1;0;0;120
44;1;2;1;4;24;2;2;1;95;95;1;3;0;0;0;0;0;0;1;40.00;2;0;2;8200;5;2;2;3;30313;0;0;3;1;0;2;0;0;1;8000;1;8000;0;0;2;0;1;8000;2;0;2;0;2;0;2;0;2;0;2;0;1;8000;1;21000;10500;2;0;0;0;7;1;0;24;5;12;3;3;0;1999;1;2;2;2;2;2;2;2;2;0;1;2;1;2;0;120
45;1;1;7;3;20;2;1;6;95;2;1;3;0;0;0;0;0;0;1;6.00;1;1;1;4804;3;2;3;2;30314;0;0;3;1;0;2;0;0;1;4500;1;4500;0;0;2;0;1;4500;2;0;2;0;2;0;1;1100;2;0;1;1100;1;5600;1;5600;1867;2;0;0;0;7;2;4;20;4;11;1;1;0;1;1;2;2;2;2;2;2;3;2;0;3;2;4;1;1;88
45;1;2;7;3;60;2;6;3;0;0;2;0;0;0;2;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;5600;1867;2;0;0;0;7;1;0;60;5;12;5;5;1988;1991;1;2;2;2;2;2;2;4;2;0;1;2;4;1;1;88
45;1;3;7;3;1;1;3;0;95;1;3;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5600;1867;3;0;0;0;0;0;0;1;8;0;1;1;0;1;1;2;2;2;2;2;2;1;1;1;3;2;3;0;0;88
46;1;1;1;4;20;1;1;6;95;95;1;3;0;0;0;0;0;0;1;36.00;2;0;1;5601;3;2;2;3;53314;0;0;3;2;3;0;0;0;1;8000;1;8000;0;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;2;0;1;2000;1000;2;0;0;0;12;2;1;20;6;13;4;4;2017;2017;1;2;2;2;2;2;2;2;2;0;1;3;1;0;0;116
46;1;2;1;4;28;2;7;6;0;0;1;3;0;0;0;0;0;0;1;42.00;2;0;1;5601;3;2;2;3;53314;0;0;3;2;3;0;0;0;1;8000;1;8000;0;0;1;2000;1;2000;2;0;2;0;2;0;2;0;2;0;2;0;1;2000;1;2000;1000;2;0;0;0;13;1;0;28;7;17;4;4;2017;2017;1;2;2;2;2;2;2;1;1;2;1;2;2;2;0;116
47;1;1;5;4;20;2;1;6;95;95;1;3;0;0;0;0;0;0;1;66.00;2;0;2;9601;8;2;2;1;56313;0;0;3;1;0;2;0;0;1;8000;1;8000;0;0;2;0;1;8000;2;0;2;0;1;800;2;0;2;0;1;800;1;8800;1;8800;8800;2;0;0;0;13;2;2;20;6;14;4;4;2017;2017;1;2;2;2;2;2;2;2;2;0;3;6;1;2;0;219
48;1;1;3;4;21;1;1;6;95;95;2;0;0;0;1;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;1;2000;2;0;2;0;1;2000;1;2000;1;2000;2000;1;1;7;5;0;0;0;20;4;11;1;1;0;2013;1;2;2;2;2;2;2;1;2;0;2;3;3;0;0;87
49;1;1;8;3;21;2;1;1;95;95;1;2;0;0;0;0;0;0;1;36.00;2;0;2;4810;3;2;5;1;33114;2;0;0;0;0;0;2;0;1;4000;1;4000;0;0;2;0;1;4000;2;0;2;0;2;0;1;4900;2;0;1;4900;1;8900;1;13400;2680;1;1;10;3;0;0;0;21;4;9;1;1;0;1;1;2;2;2;2;2;2;1;1;1;3;3;3;1;3;156
49;1;2;8;3;29;1;2;1;0;0;1;2;0;0;0;0;0;0;1;15.00;1;1;1;4000;2;2;5;1;72113;2;0;0;0;0;0;2;0;1;4500;1;4500;0;0;2;0;1;4500;2;0;2;0;2;0;2;0;2;0;2;0;1;4500;1;13400;2680;2;0;0;0;3;2;2;29;2;2;5;5;2008;2008;1;2;2;2;2;2;2;3;2;0;3;3;2;0;0;156
49;1;3;8;3;6;2;3;0;2;1;3;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13400;2680;1;1;2;0;0;0;0;5;1;0;1;1;0;1;1;2;2;2;2;2;2;2;2;0;3;3;1;0;0;156
49;1;4;8;3;3;2;3;0;2;1;3;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13400;2680;1;1;17;0;0;0;0;3;1;0;1;1;0;1;1;2;2;2;2;2;2;1;1;1;1;3;3;0;0;156
49;1;5;8;3;1;1;3;0;2;1;3;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13400;2680;3;0;0;0;0;0;0;1;8;0;1;1;0;1;1;2;2;2;2;2;2;1;1;1;1;1;4;0;0;156
50;1;1;10;4;21;2;1;1;95;95;1;3;0;0;0;0;0;0;1;48.00;2;0;2;5202;4;2;3;4;20333;0;0;1;1;0;2;0;0;1;27000;1;27000;0;0;2;0;1;27000;2;0;2;0;2;0;2;0;2;0;2;0;1;27000;1;46000;15333;1;1;10;3;0;0;0;21;4;9;6;6;0;2016;2;1;2;2;2;2;2;2;2;0;1;6;3;1;1;275
50;1;2;10;4;21;1;2;1;95;95;1;3;0;0;0;0;0;0;1;24.00;2;0;2;5202;4;2;3;4;34314;0;0;1;1;0;2;0;0;1;19000;1;19000;0;0;2;0;1;19000;2;0;2;0;2;0;2;0;2;0;2;0;1;19000;1;46000;15333;2;0;0;0;13;2;1;20;6;13;6;6;0;2017;2;1;2;2;2;2;2;1;1;1;1;6;1;0;0;275
50;1;3;10;4;3;1;3;0;2;1;3;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;46000;15333;1;2;17;0;0;0;0;3;1;0;1;1;0;2016;4;2;2;2;1;2;2;1;2;0;3;6;1;0;0;275
51;1;1;15;4;21;2;1;6;95;95;1;3;0;0;0;0;0;0;2;7.00;2;0;2;9301;8;2;2;3;41312;0;0;3;1;0;2;0;0;1;2400;1;2400;1;600;2;0;1;3000;2;0;2;0;1;5000;2;0;2;0;1;5000;1;8000;9;50500;25250;1;1;12;3;0;0;0;20;6;14;1;1;0;2014;4;2;2;2;1;2;2;1;1;1;3;7;1;2;0;346
51;1;2;15;4;24;2;7;6;95;95;1;3;0;0;0;0;0;0;1;30.00;2;0;2;7000;5;2;2;3;10333;0;0;1;1;0;2;0;0;9;37500;9;37500;0;0;2;0;9;37500;2;0;2;0;1;5000;2;0;2;0;1;5000;9;42500;9;50500;25250;1;1;13;5;0;0;0;23;6;16;1;1;0;2012;4;2;2;2;1;2;2;1;2;0;3;6;1;2;0;346
52;1;1;2;4;21;2;1;6;95;95;1;2;0;0;0;0;0;0;1;20.00;2;0;2;8501;7;2;5;1;41112;2;0;0;0;0;0;2;0;1;6000;1;6000;0;0;2;0;1;6000;2;0;1;11000;1;5000;2;0;2;0;1;16000;1;22000;1;22000;22000;1;1;12;3;0;0;0;21;6;14;2;2;0;2013;4;2;2;2;1;2;2;1;1;3;3;6;4;2;0;193
53;1;1;13;4;21;2;1;6;95;95;2;0;0;0;1;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;1;11000;2;0;2;0;1;11000;1;11000;1;11000;11000;1;2;12;4;0;0;0;21;6;14;3;3;0;2014;2;1;2;2;2;2;2;1;2;0;3;2;2;2;0;310
54;1;1;7;4;21;2;1;6;95;2;1;3;0;0;0;0;0;0;1;20.00;2;0;1;5601;3;2;2;3;53313;0;0;3;1;0;2;0;0;1;10000;1;10000;0;0;2;0;1;10000;2;0;2;0;2;0;2;0;2;0;2;0;1;10000;9;33000;11000;1;1;12;3;0;0;0;20;6;14;1;1;0;1;4;2;2;2;1;2;2;1;1;1;3;6;1;2;0;309
54;1;2;7;4;54;2;6;3;0;0;1;3;0;0;0;0;0;0;1;40.00;2;0;1;4804;3;2;2;2;30333;0;0;3;1;0;2;0;0;9;15000;9;15000;0;0;2;0;9;15000;2;0;2;0;2;0;2;0;2;0;2;0;9;15000;9;33000;11000;2;0;0;0;13;1;0;53;7;17;1;1;0;1;4;2;2;2;1;2;2;1;2;0;3;6;1;1;2;309
54;1;3;7;4;23;2;7;6;95;2;1;3;0;0;0;0;0;0;1;30.00;2;0;1;4000;2;2;2;3;10334;0;0;3;1;0;2;0;0;1;8000;1;8000;0;0;2;0;1;8000;2;0;2;0;2;0;2;0;2;0;2;0;1;8000;9;33000;11000;1;1;13;4;0;0;0;22;6;15;1;1;0;1;4;2;2;2;1;2;2;1;1;1;3;6;1;2;0;309
55;1;1;14;4;21;1;1;6;95;95;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;12500;2;0;2;0;1;12500;1;12500;1;28000;14000;1;3;12;2;0;0;0;21;6;13;3;3;0;2016;2;1;2;2;2;2;2;1;1;1;1;5;3;0;0;442
55;1;2;14;4;26;2;7;6;0;0;1;2;0;0;0;0;0;0;1;16.00;1;1;1;1400;1;2;1;2;80132;2;0;0;0;0;0;2;0;1;3000;1;3000;0;0;2;0;1;3000;2;0;2;0;1;12500;2;0;2;0;1;12500;1;15500;1;28000;14000;1;3;12;1;0;0;0;25;6;12;3;3;0;2016;1;2;2;2;2;2;2;3;2;0;3;5;2;2;0;442
56;1;1;2;4;21;1;1;6;95;95;1;2;0;0;0;0;0;0;1;8.00;1;1;1;7400;5;2;1;1;80132;2;0;0;0;0;0;2;0;1;4000;1;4000;0;0;2;0;1;4000;2;0;2;0;1;10000;2;0;2;0;1;10000;1;14000;1;24000;12000;1;3;13;3;0;0;0;21;6;14;2;2;0;2014;4;2;2;2;1;2;2;1;1;1;1;6;3;0;0;320
56;1;2;2;4;19;2;7;6;95;95;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;10000;2;0;2;0;1;10000;1;10000;1;24000;12000;1;1;13;11;0;0;0;18;6;12;2;2;0;2017;4;2;2;2;1;2;2;1;1;1;1;7;3;2;0;320
57;1;1;1;4;21;1;1;6;95;95;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;5000;2;0;2;0;1;5000;1;5000;1;5000;5000;1;1;13;4;0;0;0;21;6;15;6;6;0;2016;4;2;2;2;1;2;2;1;2;0;3;6;2;0;0;462
58;1;1;15;4;21;1;1;1;95;95;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;2000;1;700;2;0;1;2700;1;2700;1;20700;6900;1;1;13;11;0;0;0;21;6;12;3;3;0;2017;1;2;2;2;2;2;2;2;2;0;3;1;3;0;0;288
58;1;2;15;4;19;2;2;1;95;95;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;15000;2;0;2;0;1;15000;1;15000;1;20700;6900;1;1;13;11;0;0;0;18;6;12;1;1;0;2017;1;2;2;2;2;2;2;1;2;0;1;1;2;2;0;288
58;1;3;15;4;19;2;7;6;95;95;2;0;0;0;1;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;1;3000;2;0;2;0;1;3000;1;3000;1;20700;6900;2;0;0;0;13;2;11;19;6;12;1;1;0;2016;1;2;2;2;2;2;2;1;2;0;1;1;2;2;0;288
59;1;1;3;4;21;2;1;6;95;95;1;3;0;0;0;0;0;0;1;49.00;2;0;2;5601;3;2;2;3;30333;0;0;3;1;0;2;0;0;1;10500;1;10500;0;0;2;0;1;10500;2;0;2;0;1;10000;2;0;2;0;1;10000;1;20500;1;31000;15500;1;1;13;1;0;0;0;21;6;12;4;4;2015;2015;1;2;2;2;2;2;2;1;2;0;1;2;2;2;0;227
59;1;2;3;4;21;2;7;6;95;95;1;3;0;0;0;0;0;0;1;54.00;2;0;2;5601;3;2;2;3;53313;0;0;3;1;0;2;0;0;1;10500;1;10500;0;0;2;0;1;10500;2;0;2;0;2;0;2;0;2;0;2;0;1;10500;1;31000;15500;1;1;13;1;0;0;0;21;6;12;4;4;2015;2015;4;2;2;2;1;2;2;1;1;1;3;6;2;2;0;227
60;1;1;3;4;21;1;1;6;95;95;1;2;0;0;0;0;0;0;1;8.00;1;2;2;9000;8;2;5;1;50111;2;0;0;0;0;0;2;0;1;22000;1;22000;0;0;2;0;1;22000;2;0;2;0;2;0;2;0;2;0;2;0;1;22000;1;22000;22000;1;1;13;2;0;0;0;21;6;13;1;1;0;1;2;1;2;2;2;2;2;1;2;0;1;5;2;0;0;213
61;1;1;2;4;21;2;1;6;95;95;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;15500;2;0;2;0;1;15500;1;15500;1;15500;15500;1;3;13;3;0;0;0;21;6;14;3;3;0;2015;3;2;1;2;2;2;2;1;2;0;1;6;1;2;0;252
62;1;1;15;4;21;2;1;6;95;95;2;0;0;0;1;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;1;5000;2;0;2;0;1;5000;1;5000;1;5000;5000;1;1;13;4;0;0;0;21;6;15;2;2;0;2013;2;1;2;2;2;2;2;3;2;0;1;5;2;2;0;415
63;1;1;13;4;21;1;1;6;95;95;1;3;0;0;0;0;0;0;2;47.00;2;0;2;6600;5;2;2;3;92331;0;0;1;1;0;2;0;0;9;45000;9;45000;9;1000;2;0;9;46000;2;0;2;0;2;0;2;0;2;0;2;0;9;46000;9;46000;46000;1;3;13;1;0;0;0;20;6;12;1;1;0;2016;3;2;1;2;2;2;2;3;2;0;3;6;2;0;0;339
64;1;1;2;4;21;2;1;6;95;95;2;0;0;0;1;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;9;10000;2;0;2;0;9;10000;9;10000;9;18000;9000;1;1;13;3;0;0;0;21;6;14;2;2;0;2014;2;1;2;2;2;2;2;1;2;0;1;5;1;2;0;182
64;1;2;2;4;24;1;7;6;95;95;2;0;0;0;1;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;9;8000;2;0;2;0;9;8000;9;8000;9;18000;9000;2;0;0;0;12;1;0;23;7;15;2;2;0;2012;4;2;2;2;1;2;2;2;2;0;3;6;2;0;0;182
65;1;1;2;4;21;2;1;6;95;95;1;3;0;0;0;0;0;0;2;40.00;1;1;2;4808;3;2;2;4;20333;0;0;1;1;0;2;0;0;1;9100;1;9100;1;5000;2;0;1;14100;2;0;2;0;2;0;2;0;1;5000;1;5000;1;19100;1;19100;19100;1;3;13;3;0;0;0;20;6;14;1;1;0;1;2;1;2;2;2;2;2;1;2;0;3;5;2;2;0;262
66;1;1;3;4;21;2;1;6;95;95;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;6000;2;0;2;0;1;6000;1;6000;1;6000;6000;1;1;13;1;0;0;0;21;6;12;5;5;2015;2015;4;2;2;2;1;2;2;1;2;0;3;6;2;2;0;259
67;1;1;1;4;21;2;1;1;95;95;1;3;0;0;0;0;0;0;1;20.00;2;0;2;4803;3;3;2;2;30323;0;0;3;1;0;2;0;0;1;6000;1;6000;0;0;2;0;1;6000;2;0;2;0;2;0;1;700;1;1700;1;2400;1;8400;1;18400;9200;1;1;13;2;0;0;0;21;6;13;1;1;0;2017;2;1;2;2;2;2;2;1;1;1;3;5;3;2;0;177
67;1;2;1;4;22;1;2;1;95;95;1;3;0;0;0;0;0;0;1;40.00;2;0;2;6400;5;2;2;5;10333;0;0;2;1;0;2;0;0;1;10000;1;10000;0;0;2;0;1;10000;2;0;2;0;2;0;2;0;2;0;2;0;1;10000;1;18400;9200;2;0;0;0;7;2;1;21;4;8;6;6;0;2017;1;2;2;2;2;2;2;1;1;1;3;2;2;0;0;177
68;1;1;2;4;21;2;1;6;95;95;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;15000;2;0;1;2000;1;17000;1;17000;1;17000;17000;1;2;13;3;0;0;0;20;6;14;3;3;0;2015;5;1;2;2;1;2;2;1;1;1;3;6;2;2;0;294
69;1;1;14;4;21;2;1;6;95;95;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;18000;2;0;2;0;1;18000;1;18000;1;18000;18000;1;2;13;3;0;0;0;20;6;14;1;1;0;2016;2;1;2;2;2;2;2;4;2;0;3;5;3;2;0;491
70;1;1;3;4;21;2;1;6;95;95;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;25500;2;0;2;0;1;25500;1;25500;1;25500;25500;1;3;13;1;0;0;0;20;6;12;5;5;2016;2016;1;2;2;2;2;2;2;1;1;4;1;6;4;2;0;149
70;2;1;3;4;20;2;1;6;95;95;3;0;2;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;1;15000;2;0;2;0;1;15000;1;15000;1;15000;15000;1;3;13;2;0;0;0;19;6;13;5;5;2016;2016;1;2;2;2;2;2;2;2;2;0;1;7;2;2;0;149
71;1;1;1;3;21;1;1;1;95;95;1;3;0;0;0;0;0;0;1;40.00;1;1;2;4000;2;2;5;2;72313;0;0;3;1;0;2;0;0;9;15000;9;15000;0;0;2;0;9;15000;2;0;2;0;2;0;2;0;2;0;2;0;9;15000;9;30000;15000;2;0;0;0;3;1;0;21;3;7;5;5;2008;2008;1;2;2;2;2;2;2;2;2;0;3;3;3;0;0;60
71;1;2;1;3;22;2;2;1;95;95;1;3;0;0;0;0;0;0;1;40.00;1;1;2;4807;3;2;2;2;30313;0;0;3;1;0;2;0;0;9;15000;9;15000;0;0;2;0;9;15000;2;0;2;0;2;0;2;0;2;0;2;0;9;15000;9;30000;15000;2;0;0;0;7;1;0;21;5;12;5;5;2007;2007;1;2;2;2;2;2;2;2;2;0;3;3;3;2;0;60
72;1;1;4;4;21;1;1;1;95;95;1;3;0;0;0;0;0;0;1;35.00;2;0;2;4904;4;2;2;4;36323;0;0;1;1;0;2;0;0;1;17000;1;17000;0;0;2;0;1;17000;2;0;2;0;2;0;2;0;2;0;2;0;1;17000;1;23000;7667;2;0;0;0;7;2;2;21;4;9;1;1;0;1;2;1;2;2;2;2;2;4;2;0;1;6;3;0;0;111
72;1;2;4;4;21;2;2;1;95;95;3;0;1;2;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;2;0;2;0;2;0;1;6000;1;6000;1;6000;1;23000;7667;1;1;10;2;0;0;0;21;4;8;1;1;0;1;2;1;2;2;2;2;2;1;1;1;1;5;2;1;1;111
72;1;3;4;4;0;1;3;0;1;2;3;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;23000;7667;3;0;0;0;0;0;0;0;8;0;6;6;0;2017;2;1;2;2;2;2;2;1;1;2;3;5;1;0;0;111
73;1;1;6;4;21;1;1;1;95;95;1;3;0;0;0;0;0;0;1;72.00;2;0;2;4803;3;2;2;2;20333;0;0;1;1;0;2;0;0;1;16000;1;16000;0;0;2;0;1;16000;2;0;2;0;2;0;2;0;2;0;2;0;1;16000;1;30000;15000;2;0;0;0;7;1;0;20;5;12;1;1;0;1;2;1;2;2;2;2;2;3;2;0;3;5;2;0;0;337
73;1;2;6;4;20;2;2;1;95;95;1;3;0;0;0;0;0;0;1;34.00;2;0;2;8200;5;2;2;4;30333;0;0;1;1;0;2;0;0;1;14000;1;14000;0;0;2;0;1;14000;2;0;2;0;2;0;2;0;2;0;2;0;1;14000;1;30000;15000;2;0;0;0;7;1;0;20;5;12;6;6;0;2017;2;1;2;2;2;2;2;1;2;0;3;5;1;2;0;337
74;1;1;1;4;21;2;1;3;95;95;1;3;0;0;0;0;0;0;1;30.00;2;0;2;8101;5;2;2;3;56314;0;0;1;1;0;2;0;0;1;18000;1;18000;0;0;2;0;1;18000;2;0;2;0;2;0;2;0;2;0;2;0;1;18000;1;18000;9000;2;0;0;0;7;2;3;20;4;10;1;1;0;1;2;1;2;2;2;2;2;1;1;1;3;5;3;1;1;189
74;1;2;1;4;3;1;3;0;95;1;3;0;0;0;0;0;0;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18000;9000;1;1;16;0;0;0;0;2;1;0;1;1;0;1;2;1;2;2;2;2;2;1;1;1;3;5;2;0;0;189
75;1;1;4;4;21;1;1;1;95;95;1;3;0;0;0;0;0;0;1;45.00;2;0;2;5300;4;2;2;3;35323;0;0;3;1;0;2;0;0;1;15000;1;15000;0;0;2;0;1;15000;2;0;2;0;2;0;2;0;2;0;2;0;1;15000;1;15000;5000;2;0;0;0;10;2;2;20;4;9;3;3;0;2006;1;2;2;2;2;2;2;4;2;0;2;6;1;0;0;128
