id;nhogar;comuna;dominio;v2_2;v4;h2;h3;hacinam_2;tipoho;fexp
3027;1;10;4;2;3;1;3;1;1;196
3028;1;4;4;2;1;1;1;3;5;190
3029;1;13;4;2;3;2;3;1;4;310
3030;1;6;4;2;3;1;3;1;3;157
3031;1;14;4;2;5;1;5;1;3;88
3032;1;4;4;2;3;1;3;1;4;150
3033;1;3;4;1;4;1;4;1;3;100
3034;1;2;4;2;3;2;3;1;3;227
3035;1;7;4;2;3;1;3;1;3;228
3036;1;14;4;2;2;2;2;2;6;172
3037;1;10;4;2;3;1;3;1;3;268
3038;1;3;4;2;3;1;3;1;7;188
3039;1;12;4;2;4;1;4;1;3;131
3040;1;14;4;2;5;1;5;1;3;258
3041;1;1;4;10;1;2;1;1;1;77
3042;1;13;4;2;5;2;5;1;3;192
3043;1;11;4;2;2;1;2;1;3;181
3044;1;4;4;2;2;1;2;1;1;144
3045;1;13;4;2;3;1;3;1;7;222
3046;1;14;4;2;1;1;1;1;1;188
3047;1;6;4;1;5;2;5;1;3;247
3048;1;12;4;2;3;1;3;1;6;316
3049;1;2;4;2;4;1;4;1;3;110
3050;1;1;3;1;1;2;1;3;3;135
3051;1;7;4;2;2;3;2;1;4;215
3052;1;1;3;1;2;3;2;1;4;67
3053;1;10;4;1;3;1;3;1;4;186
3054;1;14;4;2;3;2;3;1;1;762
3055;1;4;4;9;5;2;5;1;4;118
3056;1;6;4;9;5;3;5;1;5;125
3057;1;14;4;2;1;3;1;2;3;230
3058;1;5;4;2;3;1;3;1;3;217
3059;1;12;4;2;1;3;1;2;3;337
3060;1;9;4;2;2;3;2;1;1;242
3061;1;15;4;2;2;1;2;1;3;208
3062;1;7;4;2;2;2;2;1;4;198
3063;1;15;4;2;2;3;2;1;3;273
3064;1;8;4;2;4;1;4;2;6;305
3065;1;6;4;2;2;3;2;1;3;138
3066;1;5;4;2;4;2;2;2;3;175
3066;2;5;4;2;4;2;2;1;3;175
3067;1;8;3;1;4;3;4;1;5;156
3068;1;8;3;1;5;3;5;1;6;156
3069;1;15;4;1;5;2;5;1;6;59
3070;1;1;4;1;1;1;1;2;3;157
3071;1;8;4;1;6;1;6;1;5;233
3072;1;4;4;1;3;2;3;1;4;322
3073;1;11;4;1;3;1;3;1;7;259
3074;1;7;4;1;6;1;6;1;3;174
3075;1;1;3;1;3;1;3;1;3;114
3076;1;11;4;1;5;1;5;1;4;348
3077;1;4;4;2;2;2;2;1;3;70
3078;1;8;3;2;3;3;3;1;5;28
3079;1;8;4;2;3;2;3;1;3;211
3080;1;11;4;2;2;2;2;1;7;217
3081;1;4;4;2;1;1;1;2;7;88
3082;1;11;4;1;3;1;3;1;3;128
3083;1;8;4;2;3;1;3;1;3;56
3084;1;5;4;2;2;1;2;1;3;174
3085;1;3;4;9;2;2;2;2;4;106
3086;1;3;4;2;1;3;1;1;1;318
3087;1;4;4;2;3;1;3;1;3;128
3088;1;15;4;1;4;1;4;1;5;129
3089;1;3;4;2;1;2;1;2;3;252
3090;1;2;4;2;3;2;3;1;4;102
3091;1;3;4;2;2;2;2;1;1;166
3092;1;8;3;1;3;3;3;1;3;26
3093;1;3;4;2;2;2;2;1;5;36
3094;1;9;4;9;1;2;1;2;3;106
3095;1;8;4;2;3;2;3;1;3;137
3096;1;10;4;2;4;1;4;1;3;260
3097;1;1;3;1;4;3;4;1;5;164
3098;1;11;4;1;4;1;4;1;3;356
3099;1;4;4;1;4;1;4;1;3;60
3100;1;8;4;1;4;3;4;1;3;98
3101;1;6;4;2;2;1;2;1;1;343
3102;1;5;4;2;2;1;2;2;5;194
3103;1;2;4;2;3;2;3;1;4;116
3104;1;11;4;2;3;1;3;1;3;199
3105;1;5;4;2;4;1;4;1;4;166
3106;1;10;4;2;3;2;3;1;3;231
3107;1;8;4;1;5;1;5;1;1;101
3108;1;15;4;1;4;2;4;1;3;297
3109;1;1;4;2;5;3;5;1;3;307
3110;1;4;4;2;3;1;3;1;7;139
3111;1;15;4;2;2;1;2;1;3;25
3112;1;1;3;1;3;3;3;1;4;67
3113;1;13;4;2;5;2;5;1;3;485
3114;1;15;4;1;4;1;4;1;3;182
3115;1;15;4;1;3;1;3;1;3;254
3116;1;4;4;1;3;1;3;1;4;150
3117;1;12;4;2;1;1;1;1;1;380
3118;1;5;4;2;3;3;3;1;4;221
3119;1;6;4;2;3;1;3;1;4;116
3120;1;8;4;1;4;1;4;1;4;62
3121;1;11;4;2;2;1;2;1;3;349
3122;1;12;4;1;5;1;5;1;4;403
3123;1;2;4;2;3;1;3;1;4;131
3124;1;11;4;1;4;1;4;1;4;241
3125;1;15;4;1;6;1;6;1;3;196
3126;1;5;4;2;4;1;4;1;3;253
3127;1;3;4;2;5;1;5;1;6;98
3128;1;10;4;1;4;1;4;1;3;229
3129;1;13;4;2;3;2;3;1;3;290
3130;1;11;4;2;2;3;2;1;1;309
3131;1;9;4;1;5;1;5;1;3;60
3132;1;15;4;2;4;1;4;1;5;162
3133;1;7;4;2;4;1;4;1;3;252
3134;1;2;4;2;4;1;4;1;3;152
3135;1;2;4;2;2;1;2;1;3;133
3136;1;6;4;1;7;1;7;1;4;215
3137;1;1;4;2;4;2;4;1;3;197
3138;1;15;4;1;6;1;6;1;6;337
3139;1;11;4;2;4;2;4;1;4;173
3140;1;1;4;2;2;1;2;1;4;224
3141;1;15;4;2;2;1;2;1;7;244
3142;1;2;4;2;2;3;2;1;3;56
3143;1;7;4;2;2;1;2;1;4;272
3144;1;15;4;2;2;2;2;1;1;229
3145;1;14;4;2;2;1;2;1;7;206
3146;1;13;4;1;7;1;7;1;4;387
3147;1;3;4;2;3;1;3;1;4;66
3148;1;15;4;1;5;1;5;1;1;293
3149;1;5;4;2;5;1;5;1;3;148
3150;1;14;4;2;4;1;4;1;3;137
3151;1;1;4;2;2;1;2;1;3;225
3152;1;1;4;2;4;3;4;1;4;271
3153;1;8;3;1;3;3;3;1;4;26
3154;1;8;3;1;2;3;2;1;3;26
3155;1;14;4;2;3;2;3;1;3;128
3156;1;4;3;1;3;3;3;2;5;152
3157;1;8;3;1;3;2;3;1;3;26
3158;1;9;4;2;3;3;3;1;4;110
3159;1;7;3;1;3;3;3;2;6;136
3160;1;3;4;10;1;2;1;2;3;159
3161;1;9;4;2;1;2;1;1;1;123
3162;1;8;4;1;3;1;3;1;3;118
3163;1;7;3;2;3;3;3;2;6;134
3164;1;9;4;2;4;3;4;1;3;348
3165;1;4;4;2;2;2;2;2;3;163
3166;1;4;4;9;3;2;3;1;3;71
3167;1;10;4;2;3;1;3;1;1;129
3168;1;15;4;1;3;1;3;1;3;157
3169;1;9;4;2;2;1;2;1;4;118
3170;1;9;3;1;1;2;1;3;3;74
3171;1;14;4;2;2;1;2;1;3;137
3172;1;4;4;1;2;3;2;2;7;53
3173;1;8;3;2;2;3;2;2;4;50
3174;1;4;4;2;3;1;3;1;5;109
3175;1;13;4;2;4;2;4;1;7;335
3176;1;7;4;2;4;3;4;1;3;254
3177;1;8;4;2;3;1;3;1;3;182
3178;1;11;4;2;4;1;4;1;3;238
3179;1;10;4;2;3;1;3;1;3;141
3180;1;10;4;1;4;1;4;1;3;159
3181;1;8;3;1;6;3;6;1;5;155
3182;1;10;4;1;6;1;6;1;3;212
3183;1;7;4;2;2;3;2;1;3;229
3184;1;7;4;2;4;1;4;1;4;272
3185;1;6;4;1;3;1;3;1;3;149
3186;1;8;4;2;3;2;3;1;6;260
3187;1;9;4;2;2;1;2;1;3;100
3188;1;12;4;2;2;2;2;1;1;284
3189;1;2;4;2;1;3;1;1;1;292
3190;1;8;3;1;4;3;4;1;3;103
3191;1;8;4;1;4;1;4;1;3;67
3192;1;8;4;2;4;1;4;1;4;74
3193;1;3;4;2;2;1;2;1;3;141
3194;1;1;4;2;2;2;2;1;1;135
3195;1;4;3;1;3;3;3;1;3;152
3196;1;1;3;1;5;3;5;1;6;156
3197;1;13;4;2;2;1;2;1;1;480
3198;1;9;4;1;3;3;3;1;4;201
3199;1;8;4;2;2;1;2;1;1;68
3200;1;15;4;1;3;1;3;1;3;138
3201;1;1;3;1;3;1;3;1;3;116
3202;1;10;4;2;2;2;2;1;4;95
3203;1;9;4;2;3;2;3;1;1;153
3204;1;1;3;2;2;3;2;1;1;61
3205;1;9;4;2;3;1;3;1;1;131
3206;1;10;4;1;4;1;4;1;1;290
3207;1;15;4;1;4;1;4;1;3;170
3208;1;15;4;2;3;1;3;1;3;224
3209;1;7;4;2;2;1;2;2;3;299
3210;1;14;4;2;2;1;2;1;3;202
3211;1;14;4;2;3;1;3;1;5;138
3212;1;3;4;1;4;1;4;1;4;138
3213;1;14;4;2;3;1;3;1;4;616
3214;1;8;4;2;4;1;4;1;5;172
3215;1;3;4;2;2;1;2;1;1;165
3216;1;6;4;2;4;1;4;1;3;142
3217;1;7;4;2;3;1;3;1;3;169
3218;1;4;3;1;2;3;2;1;6;327
3219;1;3;4;2;1;2;1;2;4;219
3220;1;9;4;2;2;2;2;1;1;107
3221;1;7;4;1;3;2;3;1;3;307
3222;1;5;4;2;2;1;2;1;1;211
3223;1;6;4;2;2;1;2;1;7;289
3224;1;4;4;2;4;1;4;1;3;202
3225;1;1;4;2;1;1;1;1;1;94
3226;1;13;4;2;1;1;1;1;1;281
3227;1;12;4;1;4;1;4;1;6;45
3228;1;15;4;2;3;1;3;1;3;44
3229;1;6;4;2;2;2;2;1;1;229
3230;1;6;4;2;4;3;4;1;7;166
3231;1;14;4;2;3;2;3;1;3;133
3232;1;1;4;2;3;2;3;1;1;138
3233;1;7;4;2;4;1;4;1;3;229
3234;1;9;4;2;2;2;2;1;1;123
3235;1;13;4;2;4;1;4;1;3;176
3236;1;12;4;2;3;1;3;1;3;397
3237;1;10;4;1;3;1;3;1;3;358
3238;1;3;4;2;2;1;2;1;7;138
3239;1;10;4;1;4;1;4;1;4;207
3240;1;11;4;2;4;1;4;1;4;167
3241;1;13;4;2;4;2;4;1;1;321
3242;1;9;4;2;3;1;3;1;4;174
3243;1;9;4;2;3;3;3;1;4;234
3244;1;3;4;2;3;2;3;2;5;118
3245;1;7;4;2;4;1;4;1;3;198
3246;1;13;4;1;4;1;4;1;3;175
3247;1;6;4;2;4;1;4;1;3;224
3248;1;2;4;2;5;2;5;1;3;341
3249;1;9;4;1;5;1;5;1;3;47
3250;1;7;4;2;5;1;5;1;3;243
3251;1;11;4;2;3;1;3;1;4;127
3252;1;14;4;2;4;1;4;1;3;156
3253;1;2;4;2;1;1;1;2;7;82
3254;1;2;4;2;4;1;4;1;3;120
3255;1;13;4;2;3;1;3;1;1;285
3256;1;6;4;2;2;1;2;1;3;202
3257;1;1;4;2;3;2;3;1;3;278
3258;1;6;4;2;3;3;3;1;1;236
3259;1;15;4;2;3;1;3;1;4;260
3260;1;1;4;2;3;1;3;1;1;304
3261;1;2;4;2;4;1;4;1;3;120
3262;1;10;4;1;6;1;6;1;3;204
3263;1;1;4;1;5;1;5;1;3;280
3264;1;11;4;2;4;1;4;1;3;160
3265;1;13;4;2;4;1;4;1;3;223
3266;1;11;4;2;3;1;3;1;3;119
3267;1;14;4;2;1;1;1;2;3;147
3268;1;7;4;2;2;1;2;1;3;300
3269;1;13;4;2;4;1;4;1;3;225
3270;1;4;4;9;4;2;4;1;3;117
3271;1;4;4;9;2;2;2;1;3;86
3272;1;8;3;1;2;3;2;1;4;26
3273;1;3;4;2;2;2;2;1;3;138
3274;1;12;4;1;2;3;2;1;3;258
3275;1;5;4;2;1;3;1;2;3;189
3276;1;3;4;2;2;2;2;1;4;84
3277;1;8;3;1;4;3;4;1;5;152
3278;1;1;3;1;4;3;4;1;3;83
3279;1;8;4;2;3;2;3;1;3;98
3280;1;5;4;1;6;2;6;1;5;158
3281;1;11;4;2;2;1;2;1;4;244
3282;1;1;4;2;2;1;2;2;6;172
3283;1;1;4;2;3;1;3;1;3;215
3284;1;1;4;2;3;2;3;1;1;125
3285;1;13;4;2;2;1;2;1;1;321
3286;1;4;4;1;3;2;3;1;3;54
3287;1;11;4;2;3;1;3;1;3;216
3288;1;10;4;2;3;1;3;1;3;218
3289;1;8;4;2;3;1;3;1;3;56
3290;1;3;4;10;1;2;1;1;1;268
3291;1;13;4;2;3;2;3;1;3;222
3292;1;8;4;1;3;1;3;2;3;145
3293;1;4;4;2;3;1;3;1;4;121
3294;1;1;3;1;1;3;1;3;3;118
3295;1;7;4;10;1;2;1;2;2;209
3296;1;11;4;2;3;3;3;1;7;261
3297;1;11;4;2;2;1;2;1;1;282
3298;1;7;4;1;4;1;4;1;7;172
3299;1;9;4;2;4;1;4;1;5;232
3300;1;8;3;1;6;3;1;3;5;87
3300;2;8;3;1;6;2;1;3;4;87
3301;1;4;4;2;3;2;3;1;3;68
3302;1;11;4;1;4;1;4;1;3;144
3303;1;1;4;2;3;2;3;1;6;137
3304;1;5;4;2;3;1;3;1;3;303
3305;1;4;4;2;3;1;3;1;5;105
3306;1;12;4;1;4;1;4;1;4;143
3307;1;10;4;1;4;1;4;1;3;135
3308;1;11;4;2;3;1;3;1;4;180
3309;1;4;4;1;3;1;3;1;3;104
3310;1;15;4;1;6;1;6;1;3;229
3311;1;8;4;2;4;1;4;1;1;49
3312;1;3;4;2;4;1;4;1;3;117
3313;1;15;4;2;3;1;3;1;4;392
3314;1;12;4;2;2;9;2;1;3;57
3315;1;14;4;2;2;2;2;1;1;790
3316;1;2;4;2;2;3;2;1;4;209
3317;1;3;4;2;3;1;3;1;6;190
3318;1;4;4;2;3;1;3;1;3;86
3319;1;10;4;2;4;2;4;1;3;216
3320;1;6;4;2;2;1;2;1;4;238
3321;1;1;4;2;3;1;3;1;1;113
3322;1;2;4;2;1;3;1;3;3;245
3323;1;1;4;2;4;1;4;1;7;196
3324;1;14;4;2;2;1;2;1;1;424
3325;1;15;4;2;2;2;2;1;3;35
3326;1;7;4;2;3;1;3;1;3;182
3327;1;15;4;2;4;3;4;1;5;20
3328;1;13;4;1;4;1;4;1;3;298
3329;1;7;4;1;4;1;4;1;3;278
3330;1;6;4;2;3;1;3;1;4;271
3331;1;12;4;2;4;1;4;1;3;157
3332;1;6;4;2;5;1;5;1;3;238
3333;1;14;4;2;9;1;9;1;5;159
3334;1;6;4;2;2;1;2;1;4;214
3335;1;13;4;1;4;1;4;1;3;197
3336;1;12;4;2;2;1;2;1;2;145
3337;1;11;4;2;2;2;2;1;3;162
3338;1;12;4;1;5;1;5;1;3;231
3339;1;14;4;2;4;1;4;1;4;343
3340;1;14;4;2;4;1;4;1;3;115
3341;1;15;4;2;2;2;2;1;1;322
3342;1;2;4;2;2;1;2;1;4;116
3343;1;6;4;2;4;2;4;1;4;123
3344;1;13;4;1;3;1;3;1;4;350
3345;1;12;4;1;6;1;6;1;5;141
3346;1;3;4;2;4;1;4;1;4;102
3347;1;2;4;2;6;2;6;1;3;92
3348;1;14;4;2;5;1;5;1;3;173
3349;1;14;4;2;4;1;4;1;3;258
3350;1;12;4;2;1;1;1;1;1;315
3351;1;8;3;1;5;3;5;1;7;27
3352;1;9;4;1;3;2;3;1;4;134
3353;1;2;4;2;2;2;2;1;1;185
3354;1;12;4;10;1;2;1;2;4;494
3355;1;3;4;10;1;2;1;1;1;213
3356;1;4;3;1;4;3;4;2;5;355
3357;1;8;4;2;3;1;3;1;3;109
3358;1;5;4;2;2;2;2;1;4;189
3359;1;7;3;2;7;3;7;1;5;145
3360;1;8;3;1;3;3;3;1;3;27
3361;1;9;3;1;3;1;3;1;4;57
3362;1;15;4;1;3;2;3;1;1;322
3363;1;1;4;9;2;2;2;3;5;241
3364;1;4;4;2;3;1;3;1;5;175
3365;1;8;4;2;2;2;2;2;3;214
3366;1;8;3;2;1;3;1;2;3;26
3367;1;7;4;2;2;1;2;1;7;196
3368;1;8;3;1;2;3;2;2;3;28
3369;1;10;4;2;4;1;4;1;5;83
3370;1;3;4;1;4;1;4;1;1;214
3371;1;14;4;1;4;1;4;1;4;42
3372;1;11;4;2;5;1;5;1;3;137
3373;1;12;4;1;7;1;7;1;3;140
3374;1;3;4;2;3;1;3;1;3;138
3375;1;8;4;2;3;1;3;1;3;69
3376;1;4;4;2;1;2;1;1;1;135
3377;1;8;3;1;2;3;2;2;7;156
3378;1;8;3;1;2;3;2;1;1;26
3379;1;11;4;1;3;1;3;1;3;110
3380;1;12;4;2;3;1;3;1;1;652
3381;1;15;4;1;5;2;5;1;5;124
3382;1;5;4;2;2;3;2;1;7;192
3383;1;8;4;1;4;1;4;1;5;74
3384;1;1;4;10;1;2;1;2;3;227
3385;1;8;4;10;2;2;2;1;3;98
3386;1;7;4;1;5;1;5;1;5;170
3387;1;7;4;1;3;1;3;1;1;310
3388;1;4;3;1;3;3;3;1;4;152
3389;1;5;4;9;2;3;2;1;4;301
3390;1;3;4;2;3;2;3;1;6;191
3391;1;1;4;2;3;2;3;1;3;478
3392;1;9;4;1;4;1;4;1;3;240
3393;1;1;4;9;1;2;1;1;1;94
3394;1;1;4;2;5;1;5;1;3;245
3395;1;10;4;2;2;1;2;1;4;196
3396;1;1;4;2;4;2;4;1;5;272
3397;1;6;4;2;3;2;3;1;4;363
3398;1;15;4;2;2;1;2;1;1;253
3399;1;13;4;1;4;2;4;1;3;300
3400;1;14;4;2;3;2;3;1;4;420
3401;1;2;4;2;1;3;1;1;1;126
3402;1;1;3;1;1;3;1;1;1;61
3403;1;4;4;2;4;1;4;1;3;135
3404;1;15;4;2;3;2;3;1;7;130
3405;1;5;4;2;4;1;4;1;3;357
3406;1;12;4;2;2;1;2;1;1;453
3407;1;14;4;2;3;2;3;1;2;170
3408;1;2;4;2;3;2;3;1;1;194
3409;1;4;4;1;3;3;3;1;4;80
3410;1;3;4;9;1;2;1;1;1;191
3411;1;5;4;2;3;1;3;1;7;203
3412;1;9;4;1;5;1;5;1;4;209
3413;1;6;4;1;4;1;4;1;3;204
3414;1;5;4;2;5;1;5;1;3;186
3415;1;8;4;2;3;2;3;1;4;182
3416;1;15;4;2;3;1;3;1;4;342
3417;1;4;4;1;3;1;3;1;3;69
3418;1;7;4;1;4;1;4;1;7;507
3419;1;9;4;1;4;3;4;1;6;103
3420;1;15;4;2;3;2;3;1;1;316
3421;1;1;4;2;2;3;2;1;1;170
3422;1;3;4;2;3;1;3;1;7;89
3423;1;3;4;2;3;1;3;1;4;354
3424;1;14;4;2;3;1;3;1;1;347
3425;1;15;4;2;3;1;3;1;3;196
3426;1;3;4;10;1;2;1;2;6;141
3427;1;5;4;2;4;1;4;1;3;184
3428;1;14;4;2;2;1;2;1;1;298
3429;1;13;4;2;4;1;4;1;4;333
3430;1;15;4;2;3;1;3;1;4;175
3431;1;6;4;2;3;1;3;1;3;262
3432;1;7;4;1;3;1;3;1;3;197
3433;1;1;4;2;5;1;5;1;3;214
3434;1;2;4;2;3;1;3;1;1;185
3435;1;3;4;1;2;1;2;1;3;121
3436;1;3;4;2;4;2;4;1;3;121
3437;1;10;4;2;4;1;4;1;3;72
3438;1;14;4;2;5;1;5;1;3;136
3439;1;9;4;1;3;1;3;1;1;26
3440;1;6;4;1;3;1;3;1;1;85
3441;1;5;4;2;3;1;3;1;3;178
3442;1;3;4;2;2;1;2;1;1;294
3443;1;11;4;1;4;1;4;1;1;245
3444;1;10;4;2;4;1;4;1;4;269
3445;1;7;4;2;4;1;4;1;3;210
3446;1;2;4;2;2;2;2;1;1;298
3447;1;2;4;2;5;1;5;1;3;111
3448;1;14;4;2;3;1;3;1;3;259
3449;1;2;4;2;6;1;6;1;6;120
3450;1;7;4;2;3;1;3;1;4;196
3451;1;1;4;2;2;1;2;1;1;186
3452;1;5;4;2;2;1;2;1;1;422
3453;1;1;4;2;3;1;3;1;3;284
3454;1;2;4;2;8;1;8;1;3;117
3455;1;4;4;2;3;1;3;1;1;142
3456;1;14;4;2;4;1;4;1;4;409
3457;1;13;4;1;4;1;4;1;3;285
3458;1;7;4;2;4;1;4;1;1;177
3459;1;2;4;2;4;2;4;1;5;209
3460;1;7;4;1;7;1;7;1;3;256
3461;1;9;4;1;5;1;5;1;3;177
3462;1;11;4;1;4;2;4;1;4;142
3463;1;11;4;1;3;1;3;1;3;157
3464;1;15;4;2;4;1;4;1;4;179
3465;1;12;4;2;3;2;3;1;4;280
3466;1;1;4;10;1;2;1;1;1;116
3467;1;2;4;2;2;3;2;1;1;251
3468;1;6;4;1;2;2;2;1;3;203
3469;1;15;3;1;3;3;3;1;1;34
3470;1;3;4;2;3;1;3;1;4;121
3471;1;4;4;9;2;2;2;2;4;107
3472;1;8;4;10;1;2;1;1;1;50
3473;1;11;4;2;3;1;3;1;3;312
3474;1;4;4;10;1;2;1;2;3;76
3475;1;3;4;1;3;1;3;2;5;128
3476;1;1;3;1;3;1;3;1;7;134
3477;1;14;4;10;1;2;1;1;1;376
3478;1;12;4;2;2;1;2;1;1;109
3479;1;7;4;2;4;2;4;1;3;369
3480;1;8;3;1;5;3;5;1;6;63
3481;1;4;3;1;2;3;2;2;3;197
3482;1;1;3;1;2;3;2;2;5;147
3483;1;13;4;2;2;3;2;2;3;235
3484;1;7;4;2;3;1;3;1;3;174
3485;1;5;4;10;1;2;1;1;1;256
3486;1;4;4;2;3;1;3;1;7;121
3487;1;11;4;2;2;1;2;1;3;231
3488;1;4;4;1;3;1;3;1;5;83
3489;1;8;3;1;2;3;2;1;3;27
3490;1;8;4;2;3;3;3;1;3;57
3491;1;3;4;2;2;2;2;1;1;229
3492;1;11;4;2;3;1;3;1;4;95
3493;1;12;4;2;3;1;3;1;3;189
3494;1;4;4;2;2;1;2;1;3;117
3495;1;4;4;2;3;1;3;1;7;111
3496;1;3;4;1;3;1;3;1;5;121
3497;1;3;4;9;1;2;1;1;1;206
3498;1;10;4;1;3;1;3;1;3;219
3499;1;9;4;1;4;1;4;1;4;103
3500;1;12;4;2;3;1;3;1;3;287
3501;1;10;4;2;3;1;3;1;3;278
3502;1;12;4;2;3;2;3;1;7;223
3503;1;3;4;2;1;3;1;1;1;289
3504;1;6;4;1;3;1;3;1;3;159
3505;1;6;4;1;5;1;5;1;3;144
3506;1;6;4;2;2;3;2;1;3;143
3507;1;3;4;2;4;1;4;1;3;238
3508;1;15;4;2;3;1;3;1;3;212
3509;1;1;4;2;4;1;4;1;3;219
3510;1;10;4;5;1;1;1;1;1;124
3511;1;6;4;9;2;2;2;2;5;279
3512;1;1;4;2;2;2;2;1;7;195
3513;1;8;4;2;3;1;3;1;3;68
3514;1;8;4;2;2;1;2;1;1;68
3515;1;9;4;1;4;2;4;1;3;226
3516;1;13;4;1;1;1;1;1;1;332
3517;1;15;4;1;4;1;4;1;3;191
3518;1;13;4;2;3;1;3;1;3;216
3519;1;11;4;2;4;1;4;1;1;209
3520;1;11;4;1;3;3;3;1;2;99
3521;1;10;4;1;4;1;4;1;7;191
3522;1;12;4;2;3;2;3;1;3;156
3523;1;10;4;2;2;1;2;1;4;42
3524;1;12;4;1;5;1;5;1;3;212
3525;1;2;4;2;3;1;3;1;1;274
3526;1;7;4;1;3;1;3;1;4;193
3527;1;12;4;1;3;1;3;1;4;207
3528;1;6;4;2;3;1;3;1;4;146
3529;1;10;4;2;4;2;4;1;1;138
3530;1;13;4;2;3;1;3;1;4;257
3531;1;5;4;1;2;3;2;1;4;246
3532;1;7;4;1;3;1;3;1;3;191
3533;1;4;4;2;4;2;4;1;5;60
3534;1;15;4;1;5;1;5;1;3;111
3535;1;9;4;2;2;2;2;1;1;52
3536;1;5;4;2;4;1;4;1;6;249
3537;1;5;4;1;4;1;4;1;1;275
3538;1;13;4;2;4;1;4;1;4;262
3539;1;5;4;2;3;1;3;1;1;423
3540;1;5;4;2;5;1;5;1;1;188
3541;1;12;4;2;2;1;2;1;1;1086
3542;1;12;4;1;4;1;4;1;3;124
3543;1;15;4;1;3;1;3;1;3;196
3544;1;6;4;2;4;1;4;1;4;202
3545;1;9;4;1;4;3;4;1;3;320
3546;1;12;4;1;6;1;6;1;3;134
3547;1;10;4;1;3;1;3;1;3;318
3548;1;7;4;2;2;1;2;1;1;210
3549;1;6;4;2;4;1;4;1;1;254
3550;1;15;4;2;4;1;4;1;3;162
3551;1;12;4;2;1;1;1;1;1;283
3552;1;13;4;2;3;1;3;1;3;230
3553;1;4;4;2;3;1;3;2;3;119
3554;1;4;4;2;3;1;3;1;3;112
3555;1;13;4;2;4;1;4;1;4;286
3556;1;6;4;2;4;2;4;1;7;253
3557;1;1;4;2;4;3;4;1;1;144
3558;1;8;4;2;4;1;4;1;3;76
3559;1;14;4;2;5;1;5;1;3;115
3560;1;11;4;1;3;1;3;1;3;149
3561;1;11;4;1;6;1;6;1;3;138
3562;1;13;4;1;4;1;4;1;3;198
3563;1;12;4;1;5;1;5;1;3;138
3564;1;2;4;2;7;1;7;1;4;83
3565;1;14;4;2;4;1;4;1;2;164
3566;1;11;4;2;2;2;2;1;3;153
3567;1;12;4;1;4;1;4;1;3;125
3568;1;14;4;2;4;1;4;1;1;435
3569;1;4;4;2;2;1;2;1;1;115
3570;1;4;4;9;2;2;2;2;6;116
3571;1;4;3;1;2;3;2;1;4;152
3572;1;10;4;2;5;1;5;1;5;182
3573;1;9;4;1;4;1;4;1;4;55
3574;1;9;4;1;3;1;3;1;4;55
3575;1;11;4;1;2;1;2;1;3;204
3576;1;8;3;1;1;3;1;1;1;26
3577;1;4;4;9;2;2;2;3;6;124
3578;1;11;4;2;2;2;2;1;3;160
3579;1;9;4;2;2;2;2;1;1;105
3580;1;1;4;2;3;2;3;1;7;189
3581;1;8;4;1;3;3;3;1;6;114
3582;1;2;4;2;1;3;1;1;1;298
3583;1;8;4;2;5;1;5;1;6;246
3584;1;4;4;1;5;2;5;1;7;195
3585;1;2;4;2;3;1;3;1;3;106
3586;1;12;4;2;2;2;2;1;1;253
3587;1;10;4;1;4;1;4;1;5;258
3588;1;12;4;2;2;3;2;1;1;367
3589;1;12;4;1;5;1;5;1;3;185
3590;1;10;4;1;6;1;6;1;3;198
3591;1;2;4;2;1;3;1;2;3;194
3592;1;15;4;2;4;1;4;1;3;203
3593;1;13;4;2;2;1;2;1;1;281
3594;1;4;4;2;2;3;2;1;3;33
3595;1;7;3;8;1;2;1;2;4;85
3596;1;2;4;10;1;2;1;1;1;205
3597;1;15;4;2;2;2;2;1;3;181
3598;1;10;4;2;4;1;4;1;6;184
3599;1;9;4;1;3;1;3;1;3;292
3600;1;7;4;2;1;1;1;1;1;195
3601;1;5;4;2;4;1;4;1;3;180
3602;1;13;4;2;2;2;2;1;3;294
3603;1;3;4;2;2;2;2;1;1;256
3604;1;3;4;2;2;2;2;2;6;108
3605;1;7;4;10;1;2;1;1;1;190
3606;1;11;4;2;3;3;3;1;4;156
3607;1;3;4;2;1;2;1;2;4;316
3608;1;1;4;2;2;2;2;1;4;252
3609;1;4;4;2;3;1;3;1;5;273
3610;1;7;3;2;2;1;2;1;3;88
3611;1;11;4;1;3;1;3;1;3;127
3612;1;2;4;2;1;2;1;1;1;248
3613;1;12;4;2;3;1;3;1;5;131
3614;1;9;4;2;1;2;1;1;1;117
3615;1;15;4;9;3;3;3;1;4;167
3616;1;1;4;10;1;1;1;2;3;216
3617;1;5;4;2;2;2;2;1;1;376
3618;1;8;4;1;3;3;3;1;3;83
3619;1;1;3;8;2;2;2;2;5;155
3620;1;8;3;1;3;3;3;2;5;156
3621;1;8;3;1;6;3;6;1;5;156
3622;1;3;4;2;2;2;2;1;4;238
3623;1;12;4;1;3;2;3;1;3;178
3624;1;5;4;2;3;2;3;1;4;220
3625;1;10;4;2;5;2;5;1;3;97
3626;1;1;4;2;2;2;2;1;3;252
3627;1;4;4;2;3;1;3;1;4;139
3628;1;15;4;2;4;1;4;1;3;128
3629;1;4;4;2;4;1;4;1;3;31
3630;1;13;4;2;3;3;3;1;3;345
